Price,Open,High,Low,Vol.,Change %
5178.85,5145.95,5194.3,5135.95,242.56K,-0.31%
5194.75,5231.7,5236.55,5169.6,145.80K,-0.92%
5243.15,5242.95,5277.95,5184.65,208.78K,1.14%
5184.25,5274.35,5274.95,5174.9,169.79K,-1.78%
5278.2,5255.65,5312,5220,172.74K,0.95%
5228.45,5361.1,5385.95,5205.65,205.58K,-2.54%
5364.95,5267.2,5372.35,5256,199.79K,1.71%
5274.85,5257.15,5297.35,5233.25,181.35K,0.34%
5257.05,5337.35,5340.7,5238.55,179.88K,-1.14%
5317.9,5380.35,5445.65,5305,267.52K,-1.16%
5380.5,5462.5,5462.5,5362.3,160.26K,-1.53%
5463.9,5490.55,5499.4,5437.8,181.71K,0.63%
5429.5,5391.05,5438.65,5390.8,179.97K,1.31%
5359.55,5420.1,5421.9,5327.3,176.67K,0.49%
5333.55,5294.1,5342.3,5291.6,203.01K,2.17%
5220.45,5207.05,5243.85,5171.45,230.73K,-0.04%
5222.4,5266,5382.05,5206.4,290.40K,-1.10%
5280.35,5342.55,5344.5,5265.7,196.42K,-1.47%
5359.4,5360.05,5369.6,5353.4,16.77M,0.00%
5359.35,5369.45,5392.55,5315.05,185.02K,0.37%
5339.75,5366,5372.45,5297.5,196.87K,-0.84%
5385.2,5424.95,5458.8,5352.25,226.02K,0.18%
5375.5,5310.5,5391.1,5306.45,208.13K,1.79%
5281.2,5448.1,5449.8,5268.15,235.32K,-2.73%
5429.3,5479.15,5521.4,5405.9,364.66K,-0.98%
5483.3,5490.05,5537.4,5460.8,307.25K,-0.40%
5505.35,5609.75,5629.95,5491.35,263.01K,-1.82%
5607.15,5561.9,5621.5,5561.75,231.13K,0.77%
5564.3,5574.2,5606.7,5545.2,329.31K,0.77%
5521.95,5513.75,5531.4,5483.75,270.06K,-0.18%
5531.95,5460.6,5542.1,5460.6,314.37K,2.14%
5416.05,5380.8,5428.05,5377.95,201.41K,0.48%
5390.2,5382.1,5421.05,5351.4,181.56K,0.16%
5381.6,5399.8,5427.75,5341.05,225.35K,-0.57%
5412.35,5343.05,5423.4,5338.9,255.31K,0.82%
5368.15,5343.8,5396.9,5325.2,236.14K,0.62%
5335.15,5412.95,5413.35,5322.95,181.20K,-0.49%
5361.65,5379.45,5390.05,5327.25,215.08K,0.67%
5325.85,5276.1,5334.85,5255.55,217.36K,1.06%
5269.9,5272.1,5289.95,5225.75,337.96K,0.65%
5235.7,5198.15,5244.6,5159,234.90K,0.70%
5199.25,5125.25,5215.4,5120.15,215.77K,2.20%
5087.3,5163.55,5166.15,5076.7,181.14K,-2.26%
5204.7,5216.75,5217,5162.4,215.92K,0.90%
5158.3,5151.5,5174.15,5130.25,219.18K,0.60%
5127.35,5064.8,5141.05,5049.8,202.01K,1.61%
5046.25,5025.35,5059.55,5021.35,158.18K,-0.05%
5048.6,5044.85,5064.15,5004.3,221.05K,0.60%
5018.4,4995,5023.8,4991.4,203.49K,1.26%
4955.8,4977.75,4980.65,4931.05,211.20K,-0.23%
4967.3,4904.5,4975.55,4904,223.00K,1.92%
4873.9,4844,4880.8,4827.05,160.48K,0.16%
4866,4861.95,4898.85,4834.2,230.94K,0.72%
4831.25,4840.95,4869.2,4803.9,183.07K,-0.61%
4860.95,4863.15,4877.2,4841.6,209.08K,0.24%
4849.55,4771.85,4855.9,4768.25,201.66K,2.25%
4742.8,4747.55,4758.7,4695.45,147.54K,-0.09%
4746.9,4755.6,4759.4,4743.05,-,-0.15%
4754.1,4724.15,4794.9,4686.85,176.06K,0.09%
4749.95,4749,4779.8,4730.15,177.86K,0.01%
4749.65,4774.95,4782.85,4728.85,165.94K,-0.33%
4765.3,4675.8,4773.1,4675.8,146.62K,2.77%
4636.75,4640.2,4645.95,4588.05,108.46K,0.27%
4624.3,4659.95,4690.45,4608.9,113.90K,-0.47%
4646.25,4681.15,4701.8,4639.05,146.00K,-1.27%
4705.8,4756.2,4756.2,4685.65,117.46K,-0.94%
4750.5,4780.2,4800.5,4723.65,104.83K,-0.60%
4779,4718.15,4787.25,4718.15,90.85K,1.38%
4714,4763.2,4763.45,4693.2,141.98K,-0.42%
4733.85,4636.9,4740.6,4632.95,170.79K,0.87%
4693.15,4636.45,4707.35,4601.95,211.31K,3.28%
4544.2,4635.8,4637.25,4531.15,195.31K,-1.49%
4613.1,4623.15,4623.15,4555.9,176.45K,-0.83%
4651.6,4752.5,4818.85,4628.2,202.06K,-2.00%
4746.35,4712.8,4768.65,4673.85,200.32K,-0.35%
4763.25,4788.7,4839.55,4750.4,176.25K,-0.78%
4800.6,4733.6,4824.7,4728.5,181.04K,0.76%
4764.6,4906.85,4910.25,4755.55,178.34K,-2.10%
4866.7,4870.75,4918.35,4841.75,173.61K,-1.56%
4943.65,5037.4,5049.05,4921.45,178.85K,-2.35%
5062.6,5050.1,5099.25,5032.25,169.43K,0.47%
5039.15,5036.5,5055.4,5002.55,137.25K,-0.22%
5050.15,4940.85,5062.55,4918.4,180.19K,2.29%
4936.85,4970.85,5011.9,4916.7,183.92K,2.17%
4832.05,4766.15,4851.55,4754.8,282.22K,0.56%
4805.1,4864.2,4866.1,4787.1,155.57K,-0.95%
4851.3,4769.3,4859.1,4766.4,145.26K,3.00%
4710.05,4731.3,4767.3,4693.1,162.84K,-0.98%
4756.45,4707.55,4771.1,4639.1,213.36K,1.06%
4706.45,4779.5,4779.5,4640.95,178.82K,-2.20%
4812.35,4794.85,4854,4782.55,174.21K,0.71%
4778.35,4873.8,4873.8,4764.8,154.12K,-2.60%
4905.8,4899.15,4915.9,4837.95,192.27K,-0.59%
4934.75,5027.1,5036.8,4919.45,149.24K,-1.90%
5030.45,5059.1,5065.2,4989.5,161.41K,-0.75%
5068.5,5131.2,5158.75,5052.85,149.59K,-1.55%
5148.35,5217.35,5228.9,5140.55,134.45K,-0.40%
5168.85,5159.75,5198.6,5142.25,168.51K,-1.00%
5221.05,5309.7,5317.5,5211.75,146.43K,-1.29%
5289.35,5292.25,5304.25,5252,120.65K,0.10%
5284.2,5325.4,5326.45,5256.8,149.02K,0.35%
5265.75,5241.55,5281.6,5201.85,160.28K,0.14%
5258.45,5216.75,5300.1,5204.95,144.38K,0.01%
5257.95,5278.6,5310.85,5238.3,152.49K,-1.29%
5326.6,5358.9,5360.25,5314.6,149.48K,-0.64%
5360.7,5341.9,5399.7,5322.8,246.08K,3.05%
5201.8,5214.95,5219.25,5196.15,27.50K,0.20%
5191.6,5137.9,5211,5085.55,221.09K,1.83%
5098.35,5114.7,5145.65,5084.75,126.07K,0.96%
5049.95,5106.6,5120.75,5037.95,109.89K,-0.82%
5091.9,5086.55,5099,5033.95,119.33K,-0.92%
5139.15,5080.45,5148.05,5075.3,117.47K,2.02%
5037.5,5049.45,5057.5,5011.05,125.55K,-1.58%
5118.25,5156.2,5160.2,5084.5,130.46K,-0.27%
5132.3,5057.35,5141.4,5056.6,157.78K,1.07%
5077.85,5130.8,5136.95,5067.65,157.30K,-0.42%
5099.4,5011.2,5109.8,4997.65,188.01K,2.51%
4974.35,5019.9,5045.1,4964,182.04K,-0.11%
4979.6,4886.85,4991.15,4882.05,188.84K,1.87%
4888.05,4883.65,4922.6,4861.2,198.29K,2.88%
4751.3,4791.3,4827.8,4741,179.14K,-0.44%
4772.15,4823.5,4869.75,4728.3,184.41K,-1.60%
4849.5,4874.4,4879.15,4823.9,148.92K,-1.90%
4943.25,4990.15,5025.55,4924.3,201.96K,-1.44%
5015.45,4924.2,5034.25,4906,216.16K,1.41%
4945.9,5005.5,5006.05,4918.45,166.87K,-0.51%
4971.25,4905.15,4982.95,4905.15,151.31K,2.81%
4835.4,4878.6,4879.8,4758.85,156.08K,-0.66%
4867.75,4873.75,4930.25,4829.6,205.77K,-1.14%
4923.65,5054.45,5059.85,4907.75,147.61K,-4.08%
5133.25,5153.75,5168.4,5109.85,132.92K,-0.14%
5140.2,5042.55,5149.9,5035.25,146.60K,2.15%
5031.95,5068.4,5068.4,5019.25,115.74K,-1.03%
5084.25,5123.35,5143.6,5068.1,225.19K,0.17%
5075.7,5062.35,5091.45,4967.45,153.65K,1.26%
5012.55,4965.05,5026.15,4917.4,154.28K,1.45%
4940.95,4977.8,5030.15,4911.05,146.01K,-0.12%
4946.8,4981.7,4985.6,4911.25,135.50K,-2.23%
5059.45,5161.3,5163.75,5046.8,158.71K,-1.82%
5153.25,5139.2,5169.25,5098.25,140.86K,0.56%
5124.65,5080.15,5154.5,5076.3,193.86K,1.19%
5064.3,4993.35,5072.9,4942.9,183.68K,0.94%
5017.2,4998.9,5030.3,4964.45,162.90K,-0.45%
5040,5109.8,5113.7,4993.35,195.06K,0.78%
5001,4973.25,5016.25,4927.55,181.54K,1.65%
4919.6,4806.2,4934.4,4806.05,145.13K,3.62%
4747.8,4839.25,4872,4720,149.72K,-1.90%
4839.6,4914.65,4915.85,4825.05,184.91K,-1.01%
4888.9,4934.35,4962.4,4875.3,129.41K,-1.21%
4948.9,4925.15,4965.8,4863.8,130.01K,1.02%
4898.8,4843.7,4910.05,4808.75,123.81K,1.10%
4845.65,4859.3,4893.6,4796.1,166.70K,-1.99%
4944.15,5077.95,5078.6,4932.15,139.82K,-2.22%
5056.6,5030.3,5112.15,5017.25,143.34K,0.41%
5035.8,5125.75,5132.2,5015.4,130.90K,-0.73%
5072.95,5194.4,5194.45,5053.35,128.84K,-1.27%
5138.3,5128,5184.95,5121,113.04K,-0.44%
5161,5196.55,5197.95,5123.35,158.40K,1.74%
5072.85,4947.9,5167,4946.45,233.87K,-0.89%
5118.5,5083.85,5204.2,5054.05,188.31K,-1.78%
5211.25,5204.35,5229.65,5116.45,196.02K,-2.26%
5331.8,5412.4,5434.5,5323.15,118.48K,-1.35%
5404.8,5402,5422.6,5378.85,133.22K,-0.95%
5456.55,5493.2,5496.3,5433.65,110.37K,-1.09%
5516.8,5527.5,5551.9,5486.45,98.96K,0.63%
5482,5479,5520.3,5453.95,156.13K,-0.10%
5487.75,5492.4,5512.1,5475.65,164.52K,-1.06%
5546.8,5588.55,5591.7,5521.5,122.32K,-0.50%
5574.85,5688.45,5702.25,5560.15,134.11K,-1.86%
5680.3,5633.8,5700.55,5616.7,142.01K,0.82%
5633.95,5576.95,5642.2,5567.1,106.78K,1.67%
5541.6,5554.6,5578.9,5532.7,76.33K,-0.46%
5567.05,5642.05,5645.4,5555.1,87.09K,-0.83%
5613.55,5569.85,5627.65,5557.2,86.56K,0.84%
5567.05,5581.75,5596.6,5550.95,73.61K,-0.25%
5581.1,5602.95,5631.7,5562.75,80.43K,-0.33%
5599.8,5569,5653.95,5541.7,123.02K,0.26%
5585.45,5542.05,5596.15,5541.4,106.02K,1.07%
5526.15,5556.9,5580.25,5496.95,104.91K,-1.60%
5616.1,5648.05,5652.9,5601.7,78.90K,-0.79%
5660.65,5734.65,5740.4,5651.05,129.28K,-1.19%
5728.95,5633.35,5737.15,5632.95,112.22K,1.84%
5625.45,5622.7,5655.4,5610.75,86.11K,-0.12%
5632.1,5659.85,5659.85,5612.3,100.78K,-0.33%
5650.5,5679.55,5679.65,5633.1,103.53K,0.41%
5627.2,5705.75,5705.8,5609.75,141.09K,-0.36%
5647.4,5614.5,5657.9,5606.1,179.22K,0.84%
5600.45,5566.5,5608.65,5566.5,124.59K,0.99%
5545.3,5548.85,5558.3,5496.35,114.41K,0.34%
5526.6,5441.2,5552.65,5434.25,143.40K,1.01%
5471.25,5343.4,5477.85,5343.4,140.10K,2.84%
5320,5269.1,5330.6,5252.25,89.00K,0.79%
5278.3,5304.65,5310.5,5262.5,95.77K,0.05%
5275.85,5280.8,5322.45,5257,107.19K,0.34%
5257.9,5372.2,5377.4,5195.9,135.34K,-2.02%
5366.4,5412.5,5421.15,5355.85,97.88K,-0.56%
5396.75,5419.65,5447.5,5389.8,128.06K,-0.93%
5447.5,5494.45,5499.35,5438.95,95.88K,-0.96%
5500.5,5485.6,5520.15,5484.2,97.84K,0.32%
5482.8,5469.85,5496.7,5436.95,80.11K,-0.05%
5485.8,5518.05,5521.45,5457.45,84.19K,-0.64%
5521.05,5523.55,5540.1,5502.05,87.03K,-0.10%
5526.85,5535.25,5556.6,5514.9,92.93K,-0.53%
5556.15,5509.15,5570.1,5507.8,81.86K,0.44%
5532.05,5504.3,5542.65,5479.85,77.14K,0.28%
5516.75,5565.7,5604.95,5507.2,101.02K,-0.61%
5550.35,5529.9,5568.2,5521.95,110.95K,-0.74%
5592,5561.05,5597.35,5559.45,98.63K,0.57%
5560.15,5492,5571.6,5489.7,149.41K,1.59%
5473.1,5493.75,5509.3,5458.6,100.77K,-0.05%
5476.1,5413.7,5485.8,5413.6,117.23K,1.18%
5412.35,5372.75,5422.2,5356.35,161.61K,1.19%
5348.95,5389.1,5389.1,5328.7,99.92K,-0.85%
5394.85,5385.1,5422.6,5367.45,100.05K,0.15%
5386.55,5456.7,5456.7,5373,94.67K,-1.82%
5486.35,5450.65,5517.55,5432.75,127.40K,1.07%
5428.1,5448.15,5452.6,5411.25,94.18K,0.14%
5420.6,5448.2,5460.5,5401.25,107.36K,-0.34%
5438.95,5496.1,5523.85,5421.05,109.20K,-1.09%
5499,5541.7,5541.8,5487.65,94.22K,-0.83%
5544.75,5492.35,5605,5472.15,119.42K,1.07%
5486.15,5537.8,5572.5,5476.3,91.63K,-1.42%
5565.05,5547.2,5574.7,5525,82.51K,0.43%
5541.25,5555.55,5592.9,5514.55,88.82K,-0.18%
5551.1,5575.2,5586.05,5502.4,75.44K,-0.01%
5551.45,5477.65,5564.4,5472.45,122.68K,1.68%
5459.85,5531.6,5560.3,5443.65,126.43K,-1.40%
5537.15,5567.7,5578.8,5503,119.08K,-0.50%
5565.25,5689.7,5710.8,5554.85,125.52K,-2.39%
5701.3,5766.9,5775.25,5687.7,86.51K,-0.84%
5749.5,5782.5,5804.3,5706.05,184.75K,-0.62%
5785.45,5851.35,5856.4,5776.95,159.35K,-0.83%
5833.9,5884.2,5892.35,5819.95,108.74K,-0.59%
5868.4,5876.85,5893.2,5791.55,117.17K,-0.10%
5874.5,5859.6,5906.6,5857,94.38K,-0.17%
5884.7,5882.85,5912.9,5864.35,119.75K,0.56%
5851.65,5786.05,5857.35,5759.65,117.90K,1.93%
5740.75,5716,5762.95,5693.25,101.24K,0.20%
5729.1,5824.35,5897.9,5722.25,121.11K,-1.64%
5824.55,5898.75,5907.35,5806.45,140.59K,-1.47%
5911.5,5747.95,5923.6,5735.55,145.70K,2.17%
5785.7,5805.35,5830.3,5777.9,92.73K,-0.96%
5842,5886.75,5926.95,5822,99.86K,-0.74%
5885.7,5888.55,5906.1,5866.25,98.16K,-0.10%
5891.75,5908,5944.45,5868.8,125.96K,-0.31%
5910.05,5923.85,5928.65,5855.85,110.63K,0.03%
5908.45,5842,5918.7,5833.2,106.39K,1.41%
5826.05,5835,5860.2,5810.4,118.32K,-0.13%
5833.75,5803.05,5872,5778.65,219.44K,0.80%
5787.65,5755.8,5803.15,5753.9,133.21K,0.89%
5736.35,5686.5,5770.35,5680.7,140.48K,0.86%
5687.25,5645.25,5709.1,5643.2,130.72K,0.58%
5654.25,5588.65,5667.1,5560.95,133.45K,2.39%
5522.4,5501.8,5529,5496.1,115.26K,0.77%
5480.25,5411.4,5484.95,5401.95,112.04K,1.23%
5413.85,5390.85,5428.15,5376.15,94.94K,0.92%
5364.75,5408.75,5413.3,5348.2,107.18K,-0.17%
5373.7,5475.35,5483.05,5366.4,129.49K,-1.34%
5446.65,5455.4,5510.05,5435.3,135.26K,-1.17%
5511.15,5475.95,5535.1,5475.95,135.20K,1.13%
5449.65,5420,5497.85,5373.65,191.04K,-1.48%
5531.5,5436.5,5537.3,5434.25,173.52K,1.58%
5445.45,5456.15,5502.7,5411.55,133.44K,-0.89%
5494.4,5516.1,5516.3,5468.45,135.73K,-0.66%
5531,5542.4,5563.3,5477.45,149.82K,0.18%
5520.8,5466.1,5530.55,5464.75,127.51K,1.06%
5463.15,5490.05,5491.25,5408.45,134.58K,-1.36%
5538.75,5586.2,5608.2,5524.1,162.01K,0.05%
5536.2,5478.45,5570.75,5468.25,218.81K,0.25%
5522.3,5382,5533.05,5373.55,210.50K,3.54%
5333.25,5330.15,5477,5308.6,317.25K,0.56%
5303.55,5321.05,5338.2,5232.75,193.54K,0.78%
5262.7,5408.75,5423.4,5242.5,259.35K,-3.21%
5437.35,5452.45,5495.2,5427.55,173.59K,-0.58%
5469.2,5504.4,5519.45,5437.3,166.27K,-0.90%
5518.6,5456.6,5526.25,5413.1,137.63K,1.09%
5458.95,5557.55,5599.25,5441.95,180.91K,-1.58%
5546.45,5501.7,5553,5463.4,143.67K,1.18%
5481.7,5467.6,5504.8,5460.35,140.52K,0.01%
5481,5467.75,5506.5,5408.35,170.46K,0.46%
5456,5340.25,5463.8,5340.25,175.71K,2.75%
5310,5219.65,5319.45,5177.7,211.25K,1.61%
5225.8,5246.05,5272.6,5196.8,225.24K,-0.53%
5253.55,5293.05,5339.45,5225.65,246.53K,-1.11%
5312.55,5432.35,5432.35,5303.4,155.60K,-1.55%
5396,5430.15,5440.35,5376.95,150.45K,0.00%
5395.75,5519.9,5556.3,5369.05,187.82K,-2.37%
5526.75,5430.45,5532.65,5418,154.23K,1.74%
5432,5469.55,5490.6,5415.65,172.20K,0.27%
5417.2,5537.3,5539.15,5402,171.23K,-1.61%
5505.9,5452.55,5526.85,5416.65,177.85K,-0.11%
5512.15,5614,5614.4,5459.55,173.11K,-1.64%
5604.3,5725.3,5726.1,5594.95,201.50K,-1.46%
5687.4,5763.3,5801.55,5680.65,126.13K,-0.97%
5743.25,5717.1,5756,5697.75,108.83K,0.82%
5696.5,5692.05,5717.55,5674.5,119.99K,-0.26%
5711.6,5656,5729.45,5634.5,130.50K,0.36%
5691.05,5737.35,5747.65,5662.55,146.72K,-0.58%
5724.05,5682.55,5730.5,5671.25,141.01K,1.23%
5654.75,5648.8,5696.15,5624.15,148.50K,0.00%
5654.55,5752.1,5833.65,5639.65,174.57K,-1.69%
5751.9,5850.75,5857.75,5736.7,175.35K,-1.90%
5863.25,5800.05,5874.2,5711.3,188.12K,1.90%
5754.1,5767.95,5842.6,5698.2,161.26K,-0.15%
5762.85,5901.3,5907.25,5740.95,156.95K,-2.40%
5904.6,6030.9,6051.2,5883.6,171.81K,-2.38%
6048.25,6107,6116.15,6022.3,152.34K,-0.52%
6079.8,6141.35,6141.35,6062.35,139.61K,-1.08%
6146.35,6172.75,6181.05,6124.4,181.73K,-0.18%
6157.6,6177.45,6178.55,6147.2,96.03K,0.38%
6134.5,6105.1,6147.3,6103.55,113.76K,0.54%
6101.85,6062.35,6106.4,6062.35,194.35K,0.68%
6060.35,6005.15,6067.55,6002.85,93.00K,1.07%
5996,6005.35,6010.9,5982.25,90.72K,-0.04%
5998.1,6013.3,6045.75,5991.1,95.96K,-0.22%
6011.6,5940.25,6017.35,5940.25,123.58K,0.53%
5980,6005.9,6006.45,5964.6,85.46K,-0.07%
5984.4,6019,6023.8,5958,118.82K,-0.27%
6000.65,5960.4,6007.45,5960.05,126.54K,0.90%
5947.05,5926.85,5985,5900.25,121.82K,-0.03%
5948.75,5910.55,5956.15,5855.05,149.83K,0.96%
5892.3,5931.15,5942.75,5865.8,126.32K,-0.87%
5944.1,5928.7,5953.95,5888.75,125.30K,0.62%
5907.65,5882.65,5913.8,5795.9,138.23K,0.86%
5857.35,5761,5865.5,5721.15,167.49K,1.58%
5766.5,5924.25,5927.3,5742.3,169.51K,-2.32%
5903.7,5954.4,5960,5878.6,122.57K,-1.22%
5976.55,5995.05,6001,5939.7,145.41K,-0.26%
5992.25,6033.65,6069.45,5981.7,145.32K,-0.01%
5992.8,6013.35,6025.4,5964.25,165.38K,-0.31%
6011.7,6023.05,6029.5,5980.6,197.38K,0.85%
5960.9,5871,5971,5865.55,173.36K,1.67%
5862.7,5811.6,5892.25,5768.35,217.96K,0.56%
5830,5789.95,5843.15,5754.7,155.07K,1.36%
5751.95,5828.55,5838.5,5690.35,287.20K,-0.82%
5799.75,5883.95,5907.1,5780.35,371.67K,-1.13%
5865.75,5946.8,5976.65,5833.6,125.85K,-1.16%
5934.75,5971.55,5973.35,5824.95,158.87K,-1.25%
6010,5920.9,6020.25,5905.15,123.42K,2.03%
5890.3,6011.3,6013.25,5863.95,150.74K,-1.81%
5998.8,6075.95,6076.2,5906.75,190.22K,0.17%
5988.7,6143.45,6144.05,5970.6,139.19K,-2.17%
6121.6,6079.9,6128.75,6039.4,124.27K,0.82%
6071.65,6182.3,6202.5,6056.75,155.20K,-1.98%
6194.25,6286.35,6296.55,6179.5,169.30K,-1.30%
6275.7,6303.2,6307.65,6269.25,125.61K,-0.41%
6301.55,6281,6310.9,6243.55,139.82K,0.45%
6273.2,6335.25,6335.9,6265.35,153.93K,-0.62%
6312.45,6321.85,6338.5,6303.1,27.18K,0.49%
6281.8,6209.6,6290.15,6199.35,125.03K,1.97%
6160.5,6150.6,6182.5,6146.8,111.32K,0.68%
6119,6127.55,6138.1,6094.4,122.09K,0.02%
6117.55,6092.3,6132.4,6084.75,128.91K,1.66%
6017.7,6021.15,6032.65,5937.1,137.88K,0.50%
5987.7,6039.95,6071.1,5968.1,228.79K,-0.41%
6012.65,6075.45,6075.95,5987.55,116.71K,-1.14%
6082,6116.3,6120.25,6074.65,113.45K,-0.39%
6105.8,6101.25,6151.3,6094.6,123.12K,0.66%
6066.05,6113.4,6121.1,6041.35,109.38K,-0.58%
6101.5,6008.9,6113.5,5984.9,123.10K,2.00%
5982.1,6002.95,6038.1,5966.75,105.11K,-0.75%
6027.3,6114.45,6127.05,6008.15,130.46K,-0.80%
6075.95,6112.75,6115.1,5985.1,138.75K,0.22%
6062.65,6175.9,6200.6,6050.35,111.06K,-1.86%
6177.35,6234.3,6284.1,6157.9,128.49K,-0.91%
6233.9,6091.45,6240.25,6089.75,148.66K,2.35%
6090.9,6135.95,6144.95,6057.95,109.94K,-0.73%
6135.85,6105.95,6187.75,6105.95,115.78K,0.53%
6103.45,6121.4,6148.6,6067,134.64K,-0.28%
6120.3,6186.85,6199.45,6107.5,168.88K,-1.07%
6186.45,6150.95,6223.4,6148.6,152.50K,0.66%
6145.8,6159.45,6188.35,6118.05,145.24K,-0.22%
6159.45,6144.7,6222.1,6144.7,184.60K,0.26%
6143.4,6030.3,6153.1,6030.3,179.17K,1.88%
6029.95,5991.35,6048.45,5963.6,217.77K,0.65%
5991.3,6029.15,6071.55,5979.65,183.15K,-0.63%
6029.5,6036.05,6049.8,5991.3,170.65K,-0.10%
6035.65,6018.3,6073.5,6018.3,166.77K,0.29%
6018.3,5959.45,6029.1,5951.2,176.46K,0.99%
5959.55,5991.05,6006.8,5932.4,135.58K,-0.52%
5991,6008.4,6037.4,5946.45,170.15K,-0.30%
6009.05,5980.5,6032.8,5961.85,200.95K,0.48%
5980.45,5885.05,5989.5,5885.05,193.48K,1.62%
5884.95,5828.7,5898.4,5828.7,211.38K,0.97%
5828.7,5861.1,5901.65,5815.8,192.47K,-0.55%
5860.95,5795.25,5869.45,5792.2,187.21K,1.13%
5795.55,5760.3,5838.45,5760.3,188.43K,0.62%
5760,5639.2,5770.6,5639.2,152.80K,2.13%
5640.05,5608.3,5647.45,5608.1,138.06K,0.57%
5607.85,5604.25,5625.3,5567.75,135.33K,0.07%
5604,5575.9,5625.5,5571.65,177.48K,0.49%
5576.95,5479.55,5589.4,5479.55,158.94K,1.78%
5479.4,5486.3,5510.4,5473.65,146.81K,-0.12%
5486.15,5471.9,5513.95,5471.85,159.67K,0.26%
5471.85,5403.05,5478.6,5403.05,144.23K,1.29%
5402.4,5413.55,5413.9,5348.9,157.13K,-0.24%
5415.45,5408.9,5469,5390.35,113.84K,0.12%
5408.7,5489.6,5495.2,5391.95,142.33K,-1.26%
5477.9,5462.1,5486.55,5454.7,186.38K,0.28%
5462.35,5505.3,5506.15,5452.55,157.76K,-0.78%
5505.1,5541.1,5547.25,5488.45,139.15K,-0.69%
5543.5,5531.15,5549.8,5519.4,118.74K,0.23%
5530.65,5540.8,5546.6,5513.35,144.07K,-0.17%
5540.2,5478.25,5544.7,5478.1,167.74K,1.11%
5479.15,5416.25,5487.95,5416.25,154.25K,1.20%
5414.15,5422.15,5443.55,5408.8,138.28K,-0.08%
5418.3,5452.1,5465.25,5397.4,189.45K,-0.62%
5452.1,5420.65,5476.5,5415.5,154.91K,0.66%
5416.45,5418.7,5431.1,5372.45,172.04K,-0.08%
5420.6,5460.7,5474.6,5412,174.63K,-0.73%
5460.7,5486.8,5491.45,5445.35,164.22K,-0.46%
5486.15,5439.8,5492.3,5433.25,137.01K,0.86%
5439.25,5448.25,5471.9,5431.35,116.67K,-0.14%
5447.1,5470.15,5487.15,5443.1,129.64K,-0.38%
5467.85,5441.35,5481.9,5428.4,120.78K,0.52%
5439.55,5432.5,5459.2,5426.4,130.73K,0.15%
5431.65,5369.55,5438.85,5351.3,104.23K,1.19%
5367.6,5408.4,5413.25,5349.2,131.80K,-0.76%
5408.9,5397.85,5415.85,5381.55,162.31K,0.21%
5397.55,5436.1,5447.85,5386.25,146.94K,-0.61%
5430.6,5420.2,5450.95,5407.2,155.31K,0.22%
5418.6,5446.55,5466.25,5409.2,147.33K,-0.56%
5449.1,5441.9,5477.5,5435.15,165.93K,0.13%
5441.95,5399.15,5447.15,5372.2,156.00K,0.79%
5399.35,5368.85,5409.1,5368.85,122.86K,0.58%
5368,5387,5416.45,5353.6,121.63K,-0.34%
5386.45,5392.7,5409.1,5361.5,116.59K,-0.14%
5393.9,5376.65,5401.35,5374.4,143.22K,0.28%
5378.75,5387.1,5399.2,5360.6,155.12K,-0.14%
5386.15,5402,5453.45,5371.7,211.04K,-0.27%
5400.65,5370.2,5406.2,5357.85,226.05K,0.33%
5383,5352.25,5402.7,5351.6,189.50K,0.57%
5352.45,5297.2,5359.05,5297.2,216.66K,1.05%
5296.85,5242,5320.5,5242,127.30K,1.06%
5241.1,5293.1,5296.75,5233.45,132.39K,-0.91%
5289.05,5236.1,5297.45,5231.5,115.51K,1.02%
5235.9,5237,5252.75,5225.85,100.62K,-0.02%
5237.1,5251.25,5277.25,5225.6,149.98K,-0.27%
5251.4,5312.05,5312.55,5232.1,141.43K,-1.15%
5312.5,5254.25,5320.35,5210,183.72K,1.07%
5256.15,5333.55,5334.15,5235.8,158.72K,-1.45%
5333.5,5271.1,5339.45,5270.75,154.14K,1.22%
5269.05,5320.5,5320.5,5259.9,164.97K,-0.97%
5320.6,5323.25,5348.3,5284.55,218.79K,-0.05%
5323.15,5316.15,5333.3,5288.15,150.16K,0.12%
5316.55,5353.95,5354.35,5311.05,162.04K,-0.69%
5353.3,5266.5,5366.75,5266.5,186.20K,1.72%
5262.6,5274.95,5302.3,5245.5,205.20K,-0.23%
5274.85,5233.65,5285.55,5206.55,189.95K,0.79%
5233.35,5225.05,5255.65,5214.9,203.73K,0.21%
5222.35,5201.3,5231.45,5171.05,218.93K,0.47%
5197.7,5120.15,5201.25,5120.15,158.83K,1.53%
5119.35,5078.75,5139.05,5078.75,198.34K,0.80%
5078.6,4999.6,5085.2,4997.6,176.85K,1.57%
5000.3,4985.05,5050.6,4980.1,199.91K,0.26%
4987.1,5036.7,5071.35,4967.3,180.66K,-0.93%
5034,5132.95,5132.95,5004.25,175.61K,-1.98%
5135.5,5112.6,5147.9,5091.6,174.56K,0.49%
5110.5,5020.15,5125.7,5020.15,174.61K,1.81%
5019.85,4970.75,5031.2,4967.05,217.93K,1.00%
4970.2,5086.25,5086.95,4961.05,183.23K,-2.28%
5086.3,5076.1,5097.6,5038.55,179.56K,0.39%
5066.55,5005.6,5077.25,5005.6,188.07K,1.27%
5003.1,4915.15,5016.6,4897.6,238.53K,1.74%
