Price,Open,High,Low
4120.3,4134.3,4150.45,4102.45
4134.3,4078.8,4151.3,4072.45
4076.65,4070.2,4094.65,3981.15
4066.8,4079.6,4134.2,4057.55
4079.3,4077.25,4087.8,4030.55
4077,4111.25,4136.05,4066.4
4111.15,4117.5,4157.65,4103.6
4117.35,4168.9,4180.9,4109.7
4150.85,4089.45,4161.2,4080.75
4087.9,4081.6,4096.9,4028.9
4083.5,4182,4182,4074.3
4177.85,4170.05,4217.9,4143.25
4167.3,4134.25,4173.3,4114.35
4141.8,4085.1,4162.15,4057.7
4085.1,4083.55,4122.35,4075.2
4083.55,4000.25,4090.05,3995.5
3997.65,3998.5,4011,3933.35
4011.6,3989.6,4039.25,3981.75
3984.95,4014.4,4030,3976.25
4013.35,3920.5,4016.8,3920.5
3917.35,3830.35,3924.55,3828.45
3829.85,3861.85,3861.85,3811.25
3862.65,3848.35,3876.35,3844.75
3848.15,3844.15,3858.35,3819.3
3843.5,3752.9,3850.9,3747.25
3752,3735.2,3771.45,3709.15
3733.25,3689.75,3751.4,3689.75
3690.65,3633.85,3703.05,3632.2
3633.6,3820,3820,3617
3821.55,3788.85,3832.2,3785.3
3798.1,3759.15,3805.85,3750.35
3761.1,3818.75,3830.3,3752.95
3819.95,3863.45,3885.45,3768.25
3861.05,3876.75,3901.75,3850.8
3875.9,3764.5,3881,3764.5
3764.55,3697.7,3771.2,3680.6
3697.6,3680.35,3725,3676.65
3678.9,3611.3,3683.35,3602.85
3608.55,3639.35,3683.6,3573.85
3643.6,3644.9,3711.05,3630.55
3641.1,3768.4,3768.4,3623
3770.55,3735.25,3775.85,3717.15
3734.6,3717.45,3781.45,3713.9
3718,3761.85,3795.7,3684.25
3761.65,3627.25,3779.5,3626.8
3626.85,3661.55,3714.15,3568.55
3655.65,3577.15,3679.15,3576.65
3576.5,3726.5,3726.65,3554.5
3726.75,3811.65,3842.05,3711.05
3811.2,3745.4,3818.75,3718.15
3745.3,3893.4,3893.4,3674.85
3893.9,3948.05,3958,3873.85
3942,3939.1,3958.9,3856.7
3938.95,4046,4065.45,3918.2
4040,4096.65,4126.9,4023.15
4096.2,4107.15,4132.8,4080.9
4106.95,4164.85,4175.45,4099.55
4164.55,4149.25,4177.7,4149.25
4146.2,4046.8,4155.7,4046.8
4047.1,4044.9,4057.35,3965.2
4044.55,4069.1,4132.7,3998.3
4058.3,4187.2,4187.2,4044.35
4187.4,4223.5,4239.2,4171.8
4223.4,4232,4245.3,4188.45
4224.25,4198.2,4232.3,4192.85
4195.9,4216.55,4228.15,4186.15
4215.35,4193.15,4219,4170
4183.5,4140.2,4198.7,4132.95
4137.2,4083.4,4141.6,4081.1
4082.7,4123.85,4137.85,4068.55
4124.45,4148.4,4167.15,4115.75
4147.7,4092.05,4157.95,4090.1
4089.9,4066.6,4098.25,4065.75
4066.1,4102.65,4105.1,4056.45
4102.45,4089.6,4114.5,4069.95
4090.15,4126,4137.15,4058.35
4109.05,4075.2,4140.25,4075.2
4076.45,4084.9,4096.75,4071.55
4080.5,4090.7,4107.45,4067.9
4078.4,4052.85,4099.65,4052.4
4052.45,3944.55,4059.15,3944.55
3942.25,3852.15,3953.1,3833.6
3850.3,3910.95,3911.95,3841.7
3911.4,3933.3,3963.75,3890.75
3933.4,3983.3,3987.45,3913
3983.4,3990.15,4011.45,3969.65
3988.8,4027.3,4041,3979.8
4024.05,4007.7,4029.8,3985
4007.4,3966.25,4016.65,3964.95
3966.4,3971.65,3991.6,3960.45
3970.55,3974.2,3997.35,3961.95
3974.25,3942.75,3986.75,3937.7
3940.5,3871.3,3946.1,3870.45
3871.15,3834.9,3880.15,3823.4
3833.5,3814.75,3851.2,3768.8
3815.55,3832.15,3886.1,3787.55
3832,3928.85,3931.9,3783.45
3928.75,3888.2,3934,3828.15
3888.65,3849.6,3908.45,3845.45
3843.05,3765.7,3855.05,3763.5
3765.2,3716.75,3777.6,3657.65
3716.9,3849.1,3861.25,3661.6
3849.5,3961.9,3965.05,3798.3
3962,4015.75,4046.85,3948.7
4015.35,4015,4027.7,4001.4
4015.95,4016,4036.2,3982.5
4015.75,4001.25,4033.2,4001.25
4001,4002.4,4015.25,3991.55
3997.6,3955.7,4001.3,3953.95
3954.5,3929.4,3973,3929.4
3928.2,3922.5,3952.4,3920
3921.75,3966,3966,3911.55
3968.9,3974.95,3974.95,3948.85
3950.85,3945.45,3965.8,3935.3
3945.45,3955.3,3976.8,3933.7
3954.75,3918.3,3960,3909.6
3918.25,3859.5,3921.7,3856.75
3856.15,3852.65,3866.95,3794.3
3852.8,3877,3891.85,3835.7
3876.85,3876.4,3900.4,3863.85
3876.3,3865.95,3888.8,3838.25
3865.9,3862,3883,3850.75
3858.75,3834.8,3862.05,3834
3834.75,3796.05,3842.4,3785.4
3796.4,3777.8,3808.2,3769.8
3777.3,3799.2,3809.95,3737.2
3798.75,3812.15,3840.45,3789.4
3809.25,3804.75,3822.4,3798.25
3805.35,3793.05,3809.65,3771
3791.2,3769.4,3805.5,3761.9
3767.05,3744.1,3777.7,3737
3744.1,3770.5,3782.85,3726.75
3769.1,3739.35,3776.05,3719.45
3739.35,3676.85,3747.35,3674.8
3677.55,3656.2,3686.85,3651.2
3657.3,3683.4,3690.85,3651.2
3683.5,3680.85,3708.4,3662.85
3676.85,3678.75,3714.25,3665.5
3677.8,3711.1,3726.95,3655.05
3710.65,3715.2,3727,3701.3
3715,3726.4,3742.5,3691.35
3723.95,3668.9,3729.7,3668.9
3676.05,3621.65,3682.35,3621.65
3621.05,3562.55,3626.8,3545.95
3558.55,3581.55,3614.5,3544.25
3571.05,3567.45,3597.2,3563.1
3567.15,3570.05,3585.35,3540.45
3569.7,3565.45,3583.75,3560.9
3564.9,3515.6,3574.95,3515.6
3515.35,3570.95,3580.05,3508.65
3569.6,3588.95,3606.2,3561.7
3588.4,3572.15,3599.8,3564.7
3571.75,3579.95,3589.3,3560.75
3579.3,3571.75,3603.7,3568.4
3571.75,3523.7,3576.75,3517.15
3523.45,3545.1,3568.65,3514.85
3544.05,3554.05,3562.45,3525.4
3553.05,3506.7,3556.35,3506.7
3502.8,3457.85,3509.85,3419.75
3457.35,3493.5,3514.95,3438.8
3492.75,3478.65,3506.2,3478.4
3478.6,3471.65,3487.45,3434.55
3471.6,3454.6,3484,3454.6
3454.55,3389.85,3470.65,3389.8
3389.9,3363.3,3395.05,3328.45
3366.15,3470.35,3486.65,3351.3
3471.45,3454.65,3477.95,3442.85
3454.55,3477.15,3478.85,3438.8
3477.25,3474.4,3490.7,3465.8
3473.75,3471.4,3488.6,3457.9
3476.85,3435.55,3483.1,3435.55
3435.45,3414,3439.5,3402.9
3413.9,3404.5,3452.3,3403.65
3430.35,3425.8,3440.2,3407.75
3425.7,3405.05,3434.95,3396.1
3401.1,3386,3405.3,3377.75
3385.95,3368.55,3402.7,3368.55
3370.4,3336.65,3379.55,3304.85
3335.8,3363.6,3369.65,3325.1
3364.6,3369.6,3398.35,3351.5
3366,3356.8,3374.9,3332.9
3356.75,3354.5,3366.25,3332.2
3353.9,3359.7,3385.15,3328.6
3356.05,3314.75,3377.1,3314.75
3313.1,3274.95,3317.8,3269.15
3274.35,3260.05,3286.5,3236.95
3260.1,3254.6,3274.75,3229.45
3254.6,3211.55,3267.2,3187.85
3212.4,3151.55,3216.75,3151.55
3151.1,3176.7,3178.5,3142.55
3176.75,3189.7,3228.15,3161.8
3190,3182.55,3234.25,3175.15
3182.1,3129.45,3187.85,3127.9
3147.8,3128.2,3154.7,3113.6
3143.2,3131.35,3179.7,3110.6
3130.8,3158,3168.5,3109.45
3156.15,3109.85,3167.1,3109.85
3110.15,3040.45,3121.4,3022.7
3040.5,2989.5,3046.95,2987.15
2985.85,2944.9,2996.65,2878.25
2945,3025.1,3029.1,2930.15
3023.05,2943.65,3041.25,2943.65
2932.75,2995.85,3045.35,2919.95
2993.65,3007.15,3038.25,2967.95
3007.55,3123.65,3125.1,2999.35
3123.35,3166.25,3166.25,3089.55
3169.3,3196.3,3208.85,3148.95
3195.9,3124.95,3201.35,3078.25
3116.15,3145.3,3146,3100.4
3142,3077.1,3147.7,3064.1
3075.85,3157.95,3193.1,3056.3
3156.4,3197.5,3197.5,3138.4
3197.1,3136.95,3201.2,3121.8
3138.65,3151.05,3177.4,3130.3
3150.95,3128.75,3160.35,3114.85
3128.2,2993.5,3134.15,2993.5
2997.9,2982.9,3049.25,2982.9
2981.1,2982.2,3003.65,2909.6
2982.45,2943.6,3004.15,2899.25
2943.2,3051.8,3059.85,2928
3050.3,3043.15,3083,3035.95
3042.7,2993.55,3063.2,2920.2
2994.75,2923.75,3017.65,2923.75
2923.45,2861.4,2930.8,2836.4
2861.3,2919,2919,2837.45
2916.9,2892,2932.9,2846.5
2890.35,2799.85,2960.15,2799.85
2798.8,2634.1,2814.15,2634.1
2632.8,2665.05,2767.75,2595.65
2663.3,2773.6,2773.6,2638.1
2776.85,2867.65,2877.8,2761.85
2866.3,2721.2,2875.75,2707.85
2724.35,2856.9,2859.4,2683.2
2860.45,2935.25,2956.9,2819.45
2937.3,3015.05,3015.05,2910.3
3016.65,3092.6,3125.4,3006.4
3091.35,2961.5,3099.35,2940.2
2962.25,3072.55,3130,2936.6
3071.05,3181.95,3181.95,2972.9
3185.3,3215.5,3252.1,3167.05
3214.9,3207.25,3255.25,3193.15
3209.6,3177.7,3277.95,3177.7
3177.7,3114.7,3198.35,3012.95
3115.55,3203.5,3249.75,3091.6
3199.35,3068.6,3221.05,2997.35
3081.35,3254.3,3313.9,2896.4
3246.9,3391.85,3493.05,3205.25
3388.9,3636.45,3636.45,3365.9
3635.1,3525.05,3641.85,3525.05
3523.3,3502.95,3543.5,3382.4
3502.95,3651,3653,3482.85
3650.05,3704.15,3704.15,3633.85
3701.05,3755.8,3774.15,3687.9
3754.25,3720.75,3758.05,3717.25
3720.55,3694.65,3725.4,3655.65
3693.15,3668.65,3708.55,3668.65
3663.95,3649.45,3676.55,3639.55
3648.4,3630.65,3674.5,3621.55
3634.25,3604.4,3640.8,3581.4
3605.45,3557.55,3622.05,3556.9
3557.6,3508.35,3565.75,3508.35
3508.35,3507.45,3517.65,3342.85
3508.1,3554.7,3598.95,3492.75
3555.75,3462.65,3562.3,3454.1
3462.65,3548.8,3552.65,3433.55
3548.9,3572.8,3585.35,3536.3
3573.05,3576.75,3592.75,3517.1
3573.5,3539.8,3578.35,3527.25
3535.85,3523.65,3570.5,3502.75
3518.1,3429,3521.95,3429
3425.15,3342.15,3433.65,3342.15
3345.5,3380.4,3391.05,3290.35
3380,3479.1,3484.65,3366.75
3478.45,3455,3489.05,3430.4
3454.8,3525.6,3555.5,3445.9
3510.9,3483.15,3513.95,3483.15
3483.15,3473.1,3508.25,3463.85
3473.3,3403.15,3478.25,3402.45
3402.55,3420.55,3425.45,3381.9
3418.95,3354.25,3433.85,3354.25
3354.2,3324.85,3359.8,3324.8
3325,3321.45,3344.5,3311.85
3321.65,3283.4,3327.05,3280.8
3279.8,3247.15,3286.2,3242.6
3247.15,3240.85,3265.6,3225.2
3240.15,3263.35,3267.95,3221.95
3262.3,3264.65,3292.15,3247.25
3265.65,3234.2,3268.25,3234.2
3234.05,3226.9,3258.3,3226.9
3226.6,3197.3,3230.4,3196.95
3195.35,3197.2,3223.45,3184.05
3202.65,3184.1,3221.3,3174.05
3183.9,3129.05,3189.35,3128.6
3129.1,3116.75,3132.65,3069.85
3116.7,3183.45,3187.5,3107.9
3182.8,3190.45,3192.95,3166.75
3190.4,3147.25,3194,3147.2
3147.35,3151.3,3167.2,3132.6
3150.7,3124.25,3170.35,3124.25
3123.1,3074.6,3127.25,3064
3074.7,3067.9,3090.3,3031.8
3067.45,3050.3,3070.35,3050.3
3050.05,3061.7,3072,3041.6
3062.1,3050.85,3078.4,3050.85
3050.8,3035.65,3055.65,3032.5
3035.5,3008.55,3042.05,3008.55
3005.85,2982.35,3010.65,2955.85
2981.5,3021.65,3038.8,2976.7
3021.6,3023.1,3036.65,3013.7
3022.2,3001.4,3048.8,2995.3
3017.55,3040.25,3051.7,3009.9
3041.15,3026.15,3042.75,3018.5
3027.55,3009.15,3031.75,3009.1
3008.95,3018.2,3021.25,2984.9
3020.1,3001.15,3025.1,2991.25
3000.45,2940.95,3009.45,2928.1
2940.6,2968.1,2973.9,2931.85
2967.45,2972.2,2997.25,2957.55
2971.55,3001.3,3011.05,2960.9
3001.1,2968.95,3005.1,2968.85
2974.5,2983.3,3002.2,2963.65
2982.75,2941.9,2989.7,2941.9
2940.35,2908.75,2949.1,2871.25
2908,2886.35,2914.25,2885.75
2884.05,2900.3,2900.3,2870.95
2900.95,2870.8,2912.8,2870.8
2870.85,2811.1,2875.95,2811.1
2809.2,2809.9,2840.1,2783.85
2829.1,2833.8,2861.25,2820.65
2833.1,2851.35,2855.7,2824.05
2850.55,2851.4,2878.35,2846.7
2850.7,2869.35,2869.35,2824
2870.8,2910.15,2913.05,2865.6
2910.1,2913.35,2927.25,2898.25
2914,2899.85,2921.7,2877.25
2899.85,2904.45,2916.2,2884.8
2904.4,2883,2909.35,2883
2883.35,2835.95,2887.2,2832.05
2835.95,2836.8,2849.45,2825.4
2836.55,2823.95,2845.55,2812.75
2821.95,2792.75,2829.4,2792.75
2794.05,2806.8,2824.3,2780
2805.9,2746.25,2812.6,2725.7
2749.6,2804.3,2804.3,2741.8
2804.85,2835.7,2857,2799.7
2835.25,2826.7,2846.65,2818.65
2822.9,2826.45,2847.3,2799.45
2826.2,2843.15,2853.1,2815.2
2842.6,2808.35,2846,2803.45
2810.15,2778.65,2814.9,2766.5
2778.55,2805.2,2821.5,2763.35
2804.55,2812.8,2825.65,2788.3
2812.3,2776.8,2815.3,2764.65
2776.2,2756.4,2789.35,2756.4
2756.45,2706.75,2761.1,2698
2706.7,2694.95,2711.6,2673.5
2693,2662.3,2697.1,2662.3
2662.3,2661.4,2694.4,2647.35
2660.5,2697.6,2710.65,2654.35
2697.95,2699.55,2730.7,2691.5
2698.95,2651.6,2705,2641.95
2652.25,2698.1,2727.05,2647.1
2698.3,2712.35,2713.9,2679.9
2712,2683.6,2717.15,2682.65
2683.45,2664.85,2686.5,2664.7
2664.3,2635.35,2668.9,2633.75
2635,2608.9,2643.7,2608.7
2608.6,2572.85,2613.4,2563.1
2572.85,2603.25,2614,2567.05
2602.5,2620.1,2626.4,2591.75
2620.05,2604,2632.35,2595.15
2603.95,2558.45,2608.85,2558.45
2582.75,2559.45,2585.95,2559.45
2558.7,2548.55,2576.95,2534.4
2548.65,2500.85,2551.4,2500.85
2500.7,2489.1,2504.75,2480.85
2489.1,2493.1,2519.4,2475.7
2492.65,2463.65,2502.9,2460
2461.6,2419.25,2464.65,2411.6
2419.05,2386.45,2423.8,2367.75
2386.75,2366.8,2410.15,2366.8
2370.95,2314.85,2373.4,2314.2
2316.05,2352.65,2355.15,2307.45
2352.9,2408.95,2416.45,2338.6
2408.5,2418.45,2434,2401.1
2418.2,2394.95,2444.6,2390.85
2394.85,2444.2,2460,2388.4
2443.75,2397.85,2447.85,2384.05
2395.45,2421.4,2463.85,2363.55
2412.45,2467.8,2467.85,2394.95
2468.2,2485.25,2517.7,2452.5
2485.15,2488.4,2498.6,2459.5
2484.4,2537.7,2548,2478
2537.3,2584.4,2589.35,2529.05
2589.55,2569.15,2592,2533.7
2566.85,2577.1,2595.15,2561
2574.05,2577.2,2603.25,2547.55
2579.15,2643.8,2643.8,2571.3
2644.4,2663.7,2669.2,2636.6
2663.35,2630,2667.05,2629.6
2630.05,2601,2635,2597.2
2601.4,2607.9,2623.05,2567.75
2611.2,2598.6,2633.9,2589.45
2598.05,2574.45,2602.95,2559.85
2574.85,2558.5,2592.5,2549.85
2557.35,2477.85,2560.85,2477.85
2477.75,2480.5,2507.9,2453.05
2476.5,2567.85,2580.4,2465.85
2567.3,2576.7,2585.6,2504.9
2578,2567.2,2582.8,2546.6
2567.1,2555.45,2579.7,2550.45
2552.35,2524.9,2555.1,2519.05
2523.95,2492.85,2527.5,2492.75
2492.45,2500.4,2514.75,2476
2500.35,2484,2503,2477.1
2484.15,2455.85,2486.35,2455.85
2455.45,2448.8,2462.8,2441.9
2454.45,2429,2456.9,2429
2428.65,2422.4,2436.25,2417
2422.95,2417.1,2439.55,2414.95
2415.8,2406.45,2422.1,2396.1
2405.75,2384.7,2412.35,2382.9
2384.65,2369.05,2387,2355
2367.75,2337.8,2373.8,2337.75
2337.65,2359.2,2365.85,2312.6
2357.05,2354.6,2368.05,2340.2
2354.55,2323.1,2359.2,2320.7
2322.5,2326.1,2334.9,2300.45
2326.1,2369.55,2380.5,2320.35
2367.85,2383.45,2403.45,2355.75
2383.45,2400.8,2409.35,2378.45
2388.45,2404.65,2426.65,2380.7
2403.15,2369.8,2406.25,2357.5
2369.8,2361.65,2379.4,2356.85
2361.55,2381.05,2390.45,2356.9
2380.9,2358.9,2387.3,2355.5
2360.15,2322.3,2364.8,2322.05
2318.7,2324.75,2342.2,2303.1
2324.4,2361.95,2386.95,2320.05
2361.2,2367.35,2377.1,2355.95
2367.8,2357.75,2377.35,2352.05
2357,2359.1,2377,2345.2
2353.65,2321.9,2357.15,2319.75
2318.05,2312.05,2329.9,2294.25
2312.3,2318.05,2332.55,2280.85
2319.1,2304.25,2324,2292.85
2303.15,2289.25,2307.1,2279.8
2291.75,2266.65,2293.95,2266.65
2265.6,2231,2268.55,2223.15
2230.5,2240.95,2251.85,2221.2
2241.9,2236.9,2252,2236.9
2237.3,2234.25,2246.7,2227.2
2234,2212.95,2248.7,2212.95
2212.55,2185.1,2216.5,2181.85
2185.1,2204.4,2212.55,2178.6
2204.05,2221.45,2234.15,2200.05
2220.8,2219.1,2233.2,2191.7
2218.85,2195.55,2224.65,2195.55
2196.2,2183.55,2210.7,2179.05
2179.4,2228.3,2235.8,2171.25
2228.2,2211.35,2232.65,2211.3
2210.75,2231.2,2238.6,2205.1
2230.65,2212.05,2232.2,2211.4
2211.9,2220.45,2220.55,2198.9
2220.6,2191.55,2226.15,2189.45
2191.65,2170.2,2194.25,2162
2169.85,2199.8,2206.8,2165.9
2199.8,2194.35,2219.65,2188.15
2194.35,2184,2204.45,2162.95
2183.85,2187.35,2192.1,2174.05
2187.35,2167.8,2196.45,2167.35
2170,2144.75,2173.25,2140.15
2144.35,2130.8,2150.25,2124.65
2123.4,2123.6,2131.75,2103.9
2123.7,2128.3,2135.1,2114.55
2128.65,2110.5,2131.95,2110.35
2112.35,2103.65,2113.85,2098.7
2102.75,2090.7,2106.65,2081.7
2090.6,2103.45,2133.1,2086.3
2103.2,2112.25,2118.65,2097.55
2112.4,2094.7,2115.25,2094.05
2098.15,2091.95,2102.85,2084.35
2092.8,2092,2109.1,2087.4
2092.35,2094.1,2098.1,2087
2094.25,2064.1,2097.25,2061.35
2064.65,2087.85,2093.45,2062.55
2087.55,2087.8,2097.6,2081.2
2087.55,2072.5,2091.75,2066.55
2072.4,2076.55,2086.85,2064.85
2076.4,2073.25,2099.35,2069.5
2074.7,2043.5,2078.65,2025.65
2043.85,2028.55,2047.45,2019
2028.6,2016,2031.9,2009.55
2013.9,1992.1,2019.35,1991.7
1992.4,1991.85,1998.2,1975.95
1990.85,1983.15,2008.35,1983.15
1982.75,1990.65,1990.95,1964.65
1990.8,2013.1,2024.6,1984.75
2012.6,1991.5,2014.95,1989.7
1988.3,1992.5,1992.75,1978.9
1993.15,1985.95,1999.85,1981.95
1985.95,1990.55,1991.85,1975.05
1994.3,2001,2007.8,1989.1
2000.75,1978.05,2003.15,1978.05
1977.5,1962.3,1984.4,1947.3
1963.3,1942.6,1973.35,1942.05
1942.6,1920.5,1944.45,1920.15
1920.7,1916.95,1940.1,1911
1916.75,1903.1,1925.6,1898.15
1902.5,1943.2,1943.2,1896.3
1941.3,1935.65,1950.25,1921.05
1935.4,1959.45,1962.2,1930.35
1957.1,1971.05,1972.85,1951.8
1970.95,1968.45,1974.2,1952.4
1967.35,1950.6,1972.95,1950
1948.55,1930.5,1950,1911.4
1929.7,1908.5,1941.85,1902.9
1909.4,1927.9,1961.15,1902.8
1927.8,1955.5,1959.25,1914.85
1956.3,2022.5,2022.5,1952.75
2025.45,2024.9,2038.85,2018.1
2024.95,2002.75,2027.8,2002.75
2008.2,2032.75,2033,2001.85
2031.2,2053.05,2057.5,2024.8
2052.85,2069.15,2084.9,2048.05
2069.3,2054,2073.1,2051.3
2052.55,2063.2,2077.95,2043.7
2063.4,2067.65,2076.6,2054.9
2067.65,2035.9,2071.2,2024.25
2035.65,1994.5,2043.6,1994.5
1993.7,1983.65,2000.45,1971.15
1983.85,2029.4,2032.65,1971.55
2029.45,2015.75,2046.85,2015.25
2015.4,2026.6,2042.45,2007.35
2026.4,2061.2,2067.45,2019.85
2061.6,2096.75,2099,2056.5
2096.6,2117.95,2124.8,2089.35
2109.15,2097.75,2112.25,2077.2
2098.5,2123.95,2126.55,2090.45
2125.55,2129.35,2158.9,2121.1
2128.95,2146.55,2151.35,2122
2146.35,2153.8,2164.15,2140.9
2154,2167.7,2182.1,2148.7
2167.4,2160.85,2170.2,2145.75
2160.8,2169.1,2183.45,2141.35
2168.95,2160.65,2173.85,2154
2160.1,2148.25,2166.85,2143.05
2148.15,2129.1,2152.75,2129.1
2128.85,2093.4,2132.75,2093.35
2093.25,2084.6,2096.35,2080.55
2084.4,2103.1,2115.1,2073.8
2103.25,2061.2,2106.2,2047.7
2060.9,2057.3,2081.85,2051.2
2055.3,2057.75,2070.5,2052.4
2057.1,2058.7,2065.15,2051.35
2058.4,2043.4,2061.65,2036.6
2043.2,2055.15,2065.75,2039.9
2055.55,2062.45,2076.7,2048.85
2061.9,2069.1,2069.15,2045.85
2068.8,2090,2103.4,2059.45
2089.95,2098.25,2101.6,2081.2
2098.25,2083.05,2110.15,2083.05
2082.05,2063.35,2084.5,2063.35
2063.35,2070.1,2075.1,2049.85
2070,2055.2,2077.7,2055.2
2055.15,2055,2065,2043.6
2055.1,2097.45,2098,2049.85
2077.95,2079.4,2099.2,2060.8
2079.45,2052.35,2083.75,2052.35
2052.25,2062.15,2074.5,2045.5
2059.85,2057.75,2072.5,2045.25
2057.6,2008.45,2060.4,2006.35
2008.3,1955.25,2014.25,1950.85
1955,1931.9,1961.75,1929
1931.85,1908.85,1934.25,1894.4
1909,1925.3,1932.75,1902.9
1925.3,1928.1,1940.95,1900.05
1926.65,1934.1,1945.65,1922.35
1934.05,1933.05,1956.95,1925.35
1932.9,1931.75,1944.55,1902.45
1931.1,1954.9,1961.4,1922.85
1954.55,1922.5,1963.4,1916.95
1913.6,1953.6,1966.65,1900.85
1952.05,1982.7,1988.9,1947.35
1982,2016.75,2025.9,1974.8
2015.5,1998.25,2021.45,1992.55
1998.35,2031.55,2035.65,1984.25
2032.2,2103.75,2105.1,1990.15
2103.75,2116.95,2120.15,2100.55
2115,2080,2118.6,2080
2080.5,2059.85,2083,2059.85
2059.8,2070.55,2088.45,2052.25
2069.6,2071.55,2086.15,2062.35
2071.35,2063.6,2074.6,2060.05
2062.6,2061.6,2079.05,2046.25
2062.7,2045.35,2065.6,2045.3
2045.15,2035.6,2049.3,2031.9
2035.35,2040.6,2053.9,2029.85
2044.65,2027.8,2047.5,2025.25
2026.85,2012.5,2029.5,2007.15
2012.1,2032.85,2037.7,2007.2
2033.2,2028.8,2039.2,2019.5
2028.7,2006.8,2034.35,2006.8
2006.8,1985.2,2008.8,1972.85
1985.35,1970.6,1987,1964.8
1969,1990.2,1999.7,1964.65
1989.95,1977.8,1995.7,1964.5
1977.95,1994.15,2009.7,1973.15
1992.7,1990.6,2002.6,1981.15
1993.15,1996.3,2012.25,1989.95
1996.2,1991.9,2011.9,1990.3
1999,1962.75,2001.55,1962.75
1962.05,1960.75,1971.6,1944.5
1958.8,1940.25,1963.8,1940.25
1939.65,1899.3,1942.95,1894.6
1901.05,1904.25,1915.8,1892.6
1904.05,1893.15,1907.35,1889.85
1892.6,1873.35,1900.05,1873.35
1873.35,1872.55,1878.05,1845.1
1872.35,1891.95,1898.15,1869.35
1892.05,1890.45,1895.3,1880.8
1888.65,1879.05,1892.15,1874.35
1879,1872.8,1881.4,1862.8
1872.95,1871.9,1885.05,1866.75
1870.55,1876.45,1884.65,1866.95
1876.1,1859.65,1878.2,1857.7
1858.75,1863.55,1869.45,1853.45
1862.8,1852.45,1871.05,1852.45
1852.3,1836.05,1854.4,1836
1834.85,1837.8,1853.05,1830.5
1837.4,1814.15,1838.4,1814.15
1813.7,1798.3,1817.1,1798.3
1797.75,1787.3,1800.25,1776.7
1786.9,1800.85,1808.85,1783.1
1800.1,1783.9,1808.15,1783.9
1783.85,1781.15,1797.55,1774.2
1781.05,1777.85,1782.1,1750.3
1757.25,1780,1783.55,1753.5
1779.75,1790.35,1795.4,1772.4
1790.05,1808.6,1815.2,1785.45
1808.4,1787.2,1813.9,1787.2
1786,1796.05,1806.15,1782.95
1795,1794.8,1814.05,1789.55
1794.75,1784.8,1805.7,1773
1786.9,1808.45,1820.9,1783.05
1807.75,1817.85,1829.45,1803.5
1817.8,1812.85,1824.9,1812.8
1820.2,1815.65,1825.15,1808.75
1815.7,1793,1821.85,1793
1794.9,1811.7,1824.8,1790.6
1812.45,1805.85,1816.55,1798.6
1805.65,1776.75,1813.9,1775.45
1775.15,1744.4,1778.65,1737.85
1745.5,1728.3,1748.2,1728.2
1727.95,1700.55,1730.3,1695.7
1700.25,1717.45,1717.9,1697.4
1717.5,1722.4,1726.15,1707.95
1722.5,1726.15,1736.9,1717.2
1726.15,1753.1,1753.15,1723.4
1753.9,1749.75,1760.8,1736.3
1750.2,1728.75,1753,1724.7
1728.8,1734.05,1741.55,1725.3
1733.65,1702.7,1736.4,1702.7
1705.7,1683.6,1708,1677.35
1683.2,1685.7,1694.45,1675.85
1685.55,1675.2,1686.8,1668.45
1675.2,1668.25,1681.75,1668.05
1668.75,1649.45,1670.95,1642.35
1649,1656.25,1662.4,1640.25
1656.25,1650.6,1658.85,1648.25
1650.15,1643.95,1653.15,1641.8
1644,1634.6,1649.15,1634.45
1634.1,1629.65,1636.1,1622.1
1629.3,1635.5,1641.25,1619.9
1635.45,1631.7,1640.55,1631.1
1631.75,1628.5,1634.8,1618.3
1628.45,1609.45,1629.9,1609.2
1609,1610.85,1617.25,1600.15
1610.75,1595.75,1613.25,1593.45
1595.7,1592.2,1598.55,1586.35
1591.6,1578.2,1597.9,1578.05
1578.2,1590.9,1595.55,1573.7
1590.35,1609.2,1610.6,1584.05
1609.2,1581.9,1612.5,1581.9
1581.8,1604.15,1604.15,1577.25
1604.35,1624,1628.45,1597.45
1599.15,1598.2,1612.7,1591.6
1598.2,1598.2,1612.7,1591.6
1607.2,1624.3,1629.15,1599.5
1621.6,1652.1,1658.9,1616.85
1652.15,1642.75,1656.6,1637.7
1642.6,1633.25,1644.4,1617.05
1633.4,1654.85,1658.7,1626.7
1654.95,1626.4,1656.25,1626.4
1626.55,1631.3,1635.95,1618.2
1630.6,1639.95,1648.35,1626.3
1639.05,1631.55,1643.8,1627.25
1632.3,1618.9,1638.7,1609.9
1618.7,1594.7,1624.3,1590.15
1594.15,1600.85,1609.45,1586.15
1600.75,1617.95,1629.35,1597.2
1618,1602.15,1620.35,1584.65
1601.6,1587.6,1610.85,1587.6
1598.1,1581.6,1609.55,1580.95
1581.4,1566.15,1600.7,1562.9
1566.1,1571.7,1581.05,1555.55
1571.6,1559.2,1582.35,1556.55
1558.8,1538.15,1562,1533.65
1539.4,1523.1,1543.25,1517.8
1522.75,1535.1,1552.25,1519.35
1539.3,1560,1569.75,1530.6
1556.95,1548.6,1562.8,1537.7
1553.2,1517.45,1557.75,1472.55
1518.15,1567.25,1586.55,1504.5
1566.8,1558.05,1578.5,1551.35
